salary,teamsal,nl,years,games,atbats,runs,hits,doubles,triples,hruns,rbis,bavg,bb,so,sbases,fldperc,frstbase,scndbase,shrtstop,thrdbase,outfield,catcher,yrsallst,hispan,black,whitepop,blackpop,hisppop,pcinc,gamesyr,hrunsyr,atbatsyr,allstar,slugavg,rbisyr,sbasesyr,runsyr,percwhte,percblck,perchisp,blckpb,hispph,whtepw,blckph,hisppb,lsalary
378500,39776560,0,3,347,1330,170,331,59,17,17,139,249,75,216,42,994,0,0,0,0,1,0,0,0,1,1320564,200508,45227,18407,115.66666,5.6666665,443.33334,0,35.714287,46.333332,14,56.666668,84.311104,12.801387,2.8875074,12.801387,0,0,2.8875074,0,12.843971
250000,39776560,0,13,1536,5745,637,1546,276,31,147,786,269,374,968,63,952,1,0,0,0,0,0,2,0,1,1320564,200508,45227,18407,118.15385,11.307693,441.92307,15.384615,40.469975,60.46154,4.8461537,49,84.311104,12.801387,2.8875074,12.801387,0,0,2.8875074,0,12.429216
225000,39776560,0,3,172,457,40,109,18,0,3,50,239,37,71,2,988,0,0,0,0,0,1,0,0,0,1320564,200508,45227,18407,57.333332,1,152.33333,0,29.7593,16.666666,.66666669,13.333333,84.311104,12.801387,2.8875074,0,0,84.311104,0,0,12.323855
115000,39776560,0,2,22,38,6,10,2,0,3,4,263,4,12,0,926,0,0,0,0,1,0,0,0,1,1320564,200508,45227,18407,11,1.5,19,0,55.263157,2,0,3,84.311104,12.801387,2.8875074,12.801387,0,0,2.8875074,0,11.652687
5200000,27396932,0,9,1382,5645,820,1812,304,51,142,785,321,319,736,117,989,0,0,0,0,1,0,7,0,1,2270360,89710,37448,19592,153.55556,15.777778,627.22223,77.777779,46.83791,87.222221,13,91.111115,94.696266,3.7417862,1.5619487,3.7417862,0,0,1.5619487,0,15.46417
3100000,27396932,0,12,1543,5526,809,1580,290,17,258,950,286,730,713,33,994,1,0,0,0,0,0,1,0,0,2270360,89710,37448,19592,128.58333,21.5,460.5,8.333333,48.461819,79.166664,2.75,67.416664,94.696266,3.7417862,1.5619487,0,0,94.696266,0,0,14.946913
3050000,27396932,0,5,585,1712,271,514,82,21,46,230,300,159,322,61,984,0,0,0,0,1,0,0,0,1,2270360,89710,37448,19592,117,9.1999998,342.39999,0,45.327103,46,12.2,54.200001,94.696266,3.7417862,1.5619487,3.7417862,0,0,1.5619487,0,14.930653
2700000,27396932,0,19,2707,10047,1551,2866,493,83,432,1710,285,1126,1503,218,982,0,0,0,0,1,0,12,0,1,2270360,89710,37448,19592,142.47368,22.736841,528.78949,63.157894,47.984474,90,11.473684,81.631577,94.696266,3.7417862,1.5619487,3.7417862,0,0,1.5619487,0,14.808763
2400000,27396932,0,13,788,2363,264,697,145,6,47,323,295,95,140,7,985,0,0,0,0,0,1,0,0,0,2270360,89710,37448,19592,60.615383,3.6153846,181.76923,0,42.107491,24.846153,.53846157,20.307692,94.696266,3.7417862,1.5619487,0,0,94.696266,0,0,14.690979
600000,27396932,0,6,702,2177,258,580,124,11,31,247,266,247,262,23,992,1,0,0,0,0,0,0,0,0,2270360,89710,37448,19592,117,5.1666665,362.83334,0,37.620579,41.166668,3.8333333,43,94.696266,3.7417862,1.5619487,0,0,94.696266,0,0,13.304685
500000,27396932,0,2,306,1165,182,337,43,12,3,106,289,147,100,59,983,0,1,0,0,0,0,1,0,0,2270360,89710,37448,19592,153,1.5,582.5,50,35.450645,53,29.5,91,94.696266,3.7417862,1.5619487,0,0,94.696266,0,0,13.122363
400000,27396932,0,9,1044,3290,380,774,165,14,121,434,235,302,687,12,953,0,0,0,1,0,0,0,0,0,2270360,89710,37448,19592,116,13.444445,365.55554,0,40.425533,48.222221,1.3333334,42.222221,94.696266,3.7417862,1.5619487,0,0,94.696266,0,0,12.89922
275000,27396932,0,3,252,633,89,165,26,4,8,59,261,66,98,11,962,0,0,1,0,0,0,0,0,0,2270360,89710,37448,19592,84,2.6666667,211,0,35.229069,19.666666,3.6666667,29.666666,94.696266,3.7417862,1.5619487,0,0,94.696266,0,0,12.524527
253600,27396932,0,3,200,641,72,175,27,5,19,102,273,28,137,10,986,0,0,0,0,1,0,0,1,0,2270360,89710,37448,19592,66.666664,6.3333335,213.66667,0,41.965679,34,3.3333333,24,94.696266,3.7417862,1.5619487,0,1.5619487,0,0,3.7417862,12.443514
250000,27396932,0,11,1184,3000,387,756,152,26,92,406,252,341,492,33,985,0,0,0,0,1,0,0,0,0,2270360,89710,37448,19592,107.63636,8.363636,272.72726,0,41.200001,36.909092,3,35.18182,94.696266,3.7417862,1.5619487,0,0,94.696266,0,0,12.429216
172000,27396932,0,4,87,178,21,51,14,1,4,22,287,19,24,0,994,0,0,0,0,0,1,0,0,1,2270360,89710,37448,19592,21.75,1,44.5,0,44.382023,5.5,0,5.25,94.696266,3.7417862,1.5619487,3.7417862,0,0,1.5619487,0,12.05525
4200000,35714832,0,7,1060,4144,588,1160,230,44,156,673,280,298,597,88,973,0,0,0,0,1,0,1,1,0,4434064,537753,970403,24870,151.42857,22.285715,592,14.285714,46.959461,96.14286,12.571428,84,74.619652,9.0496988,16.330647,0,16.330647,0,0,9.0496988,15.250595
4000000,35714832,0,7,916,3123,504,772,128,5,220,608,247,527,697,6,940,1,0,0,0,0,0,6,0,0,4434064,537753,970403,24870,130.85715,31.428572,446.14285,85.714287,50.272175,86.85714,.85714287,72,74.619652,9.0496988,16.330647,0,0,74.619652,0,0,15.201805
3250000,35714832,0,14,1859,6879,1472,2000,329,54,199,725,291,1286,925,1042,980,0,0,0,0,1,0,10,0,1,4434064,537753,970403,24870,132.78572,14.214286,491.35715,71.428574,44.105247,51.785713,74.428574,105.14286,74.619652,9.0496988,16.330647,9.0496988,0,0,16.330647,0,14.994165
2800000,35714832,0,7,733,2484,278,675,114,9,61,330,272,182,373,9,984,0,0,0,0,0,1,2,0,0,4434064,537753,970403,24870,104.71429,8.7142859,354.85715,28.571428,39.855072,47.142857,1.2857143,39.714287,74.619652,9.0496988,16.330647,0,0,74.619652,0,0,14.84513
2600000,35714832,0,12,1375,4550,646,1191,253,16,172,624,262,417,964,48,984,0,0,0,0,1,0,1,0,1,4434064,537753,970403,24870,114.58334,14.333333,379.16666,8.333333,43.78022,52,4,53.833332,74.619652,9.0496988,16.330647,9.0496988,0,0,16.330647,0,14.771022
627500,35714832,0,5,367,798,133,185,40,2,7,69,232,133,154,41,985,0,1,0,0,0,0,0,0,0,4434064,537753,970403,24870,73.400002,1.4,159.60001,0,31.328321,13.8,8.1999998,26.6,74.619652,9.0496988,16.330647,0,0,74.619652,0,0,13.349499
625000,35714832,0,7,728,2417,341,657,101,21,17,222,272,294,266,65,975,0,0,0,1,0,0,0,0,1,4434064,537753,970403,24870,104,2.4285715,345.28571,0,35.208939,31.714285,9.2857141,48.714287,74.619652,9.0496988,16.330647,9.0496988,0,0,16.330647,0,13.345507
600000,35714832,0,7,889,3289,482,955,163,25,38,336,290,426,370,63,957,0,0,0,1,0,0,1,0,0,4434064,537753,970403,24870,127,5.4285712,469.85715,14.285714,38.978413,48,9,68.85714,74.619652,9.0496988,16.330647,0,0,74.619652,0,0,13.304685
400000,35714832,0,3,269,753,83,208,24,5,3,69,276,55,100,15,977,0,0,1,0,0,0,0,0,0,4434064,537753,970403,24870,89.666664,1,251,0,33.333332,23,5,27.666666,74.619652,9.0496988,16.330647,0,0,74.619652,0,0,12.89922
120000,35714832,0,1,24,53,8,14,3,0,3,9,264,5,15,0,850,0,0,0,0,1,0,0,0,0,4434064,537753,970403,24870,24,3,53,0,49.056602,9,0,8,74.619652,9.0496988,16.330647,0,0,74.619652,0,0,11.695247
4000000,31580834,0,4,578,2165,311,652,132,12,87,344,301,222,313,60,984,0,0,0,0,1,0,3,0,1,221710,133266,75555,17922,144.5,21.75,541.25,75,49.376442,86,15,77.75,51.496872,30.953869,17.549259,30.953869,0,0,17.549259,0,15.201805
3016667,31580834,0,6,521,1805,295,561,122,8,45,204,311,235,233,17,947,0,0,0,1,0,0,1,1,0,221710,133266,75555,17922,86.833336,7.5,300.83334,16.666666,46.204987,34,2.8333333,49.166668,51.496872,30.953869,17.549259,0,17.549259,0,0,30.953869,14.919663
2772500,31580834,0,6,490,1599,212,393,72,9,81,261,246,189,467,4,984,0,0,0,0,1,0,0,0,0,221710,133266,75555,17922,81.666664,13.5,266.5,0,45.403378,43.5,.66666669,35.333332,51.496872,30.953869,17.549259,0,0,51.496872,0,0,14.83526
2187500,31580834,0,11,1495,5227,624,1367,247,21,162,709,262,615,542,24,994,1,0,0,0,0,0,0,0,0,221710,133266,75555,17922,135.90909,14.727273,475.18182,0,40.97953,64.454544,2.1818182,56.727272,51.496872,30.953869,17.549259,0,0,51.496872,0,0,14.598269
1866667,31580834,0,9,711,2079,231,479,85,10,59,255,230,177,300,3,991,0,0,0,0,0,1,0,0,0,221710,133266,75555,17922,79,6.5555553,231,0,36.604137,28.333334,.33333334,25.666666,51.496872,30.953869,17.549259,0,0,51.496872,0,0,14.439665
1112500,31580834,0,4,502,1551,155,388,46,13,4,100,250,123,137,27,980,0,0,1,0,0,0,0,1,0,221710,133266,75555,17922,125.5,1,387.75,0,30.43198,25,6.75,38.75,51.496872,30.953869,17.549259,0,17.549259,0,0,30.953869,13.92212
900000,31580834,0,9,776,1938,271,509,79,9,39,189,263,102,312,114,990,0,0,0,0,1,0,0,1,0,221710,133266,75555,17922,86.222221,4.3333335,215.33333,0,37.306503,21,12.666667,30.111111,51.496872,30.953869,17.549259,0,17.549259,0,0,30.953869,13.71015
850000,31580834,0,8,732,1803,277,464,50,25,13,140,257,142,168,143,983,0,0,0,0,1,0,0,0,1,221710,133266,75555,17922,91.5,1.625,225.375,0,33.44426,17.5,17.875,34.625,51.496872,30.953869,17.549259,30.953869,0,0,17.549259,0,13.652991
475000,31580834,0,6,434,971,84,272,58,5,15,135,280,40,74,0,983,0,0,0,0,0,1,0,0,0,221710,133266,75555,17922,72.333336,2.5,161.83333,0,39.649845,22.5,0,14,51.496872,30.953869,17.549259,0,0,51.496872,0,0,13.07107
287500,31580834,0,3,196,640,68,156,25,2,20,80,244,62,110,2,995,1,0,0,0,0,0,0,1,0,221710,133266,75555,17922,65.333336,6.6666665,213.33333,0,38.28125,26.666666,.66666669,22.666666,51.496872,30.953869,17.549259,0,17.549259,0,0,30.953869,12.568978
200000,31580834,0,4,291,614,51,141,26,5,10,71,230,40,132,1,983,0,1,0,0,0,0,0,0,0,221710,133266,75555,17922,72.75,2.5,153.5,0,33.713356,17.75,.25,12.75,51.496872,30.953869,17.549259,0,0,51.496872,0,0,12.206073
150000,31580834,0,13,1092,3216,480,889,138,19,10,240,276,370,472,117,976,0,1,0,0,0,0,0,0,0,221710,133266,75555,17922,84,.76923078,247.38461,0,34.048508,18.461538,9,36.923077,51.496872,30.953869,17.549259,0,0,51.496872,0,0,11.91839
4800000,35586456,0,8,972,3655,614,974,171,8,235,734,266,433,998,128,974,0,0,0,0,1,0,5,1,0,2924673,554616,518917,15020,121.5,29.375,456.875,62.5,51.053352,91.75,16,76.75,73.149635,13.871621,12.978746,0,12.978746,0,0,13.871621,15.384127
4550000,35586456,0,7,886,3270,463,968,194,23,95,421,296,305,328,28,992,1,0,0,0,0,0,2,1,0,2924673,554616,518917,15020,126.57143,13.571428,467.14285,28.571428,45.657494,60.142857,4,66.14286,73.149635,13.871621,12.978746,0,12.978746,0,0,13.871621,15.330638
2937500,35586456,0,11,1402,5416,807,1630,249,40,86,679,301,499,637,220,969,0,1,0,0,0,0,3,1,0,2924673,554616,518917,15020,127.45454,7.818182,492.36365,27.272728,40.934269,61.727272,20,73.36364,73.149635,13.871621,12.978746,0,12.978746,0,0,13.871621,14.893069
1900000,35586456,0,8,753,2152,231,547,67,17,16,199,254.00002,160,426,26,979,0,0,1,0,0,0,0,1,0,2924673,554616,518917,15020,94.125,2,269,0,32.342007,24.875,3.25,28.875,73.149635,13.871621,12.978746,0,12.978746,0,0,13.871621,14.457364
650000,35586456,0,11,750,1741,168,469,78,9,23,179,269,194,246,6,984,0,0,0,0,0,1,0,0,0,2924673,554616,518917,15020,68.181816,2.090909,158.27272,0,36.415852,16.272728,.54545456,15.272727,73.149635,13.871621,12.978746,0,0,73.149635,0,0,13.384727
525000,35586456,0,4,346,1279,172,331,68,4,75,230,259,85,296,4,978,0,0,0,0,1,0,0,1,0,2924673,554616,518917,15020,86.5,18.75,319.75,0,49.413605,57.5,1,43,73.149635,13.871621,12.978746,0,12.978746,0,0,13.871621,13.171153
500000,35586456,0,11,1064,3258,561,813,170,47,84,319,250,454,647,318,983,1,0,0,0,0,0,0,0,0,2924673,554616,518917,15020,96.727272,7.6363635,296.18182,0,40.791897,29,28.90909,51,73.149635,13.871621,12.978746,0,0,73.149635,0,0,13.122363
450000,35586456,0,5,443,1070,133,257,37,9,3,80,240,94,93,47,990,0,0,0,0,1,0,0,0,0,2924673,554616,518917,15020,88.599998,.60000002,214,0,30,16,9.3999996,26.6,73.149635,13.871621,12.978746,0,0,73.149635,0,0,13.017003
312000,35586456,0,5,439,1098,150,260,41,8,6,83,237,136,138,43,964,0,0,1,0,0,0,0,0,0,2924673,554616,518917,15020,87.800003,1.2,219.60001,0,30.510017,16.6,8.6000004,30,73.149635,13.871621,12.978746,0,0,73.149635,0,0,12.650759
275000,35586456,0,2,211,700,63,183,32,1,11,64,261,29,115,0,983,0,0,0,0,0,1,0,1,0,2924673,554616,518917,15020,105.5,5.5,350,0,35.714287,32,0,31.5,73.149635,13.871621,12.978746,0,12.978746,0,0,13.871621,12.524527
250000,35586456,0,3,249,828,112,176,36,2,41,110,213,94,264,10,941,0,0,0,1,0,0,0,0,0,2924673,554616,518917,15020,83,13.666667,276,0,40.942028,36.666668,3.3333333,37.333332,73.149635,13.871621,12.978746,0,0,73.149635,0,0,12.429216
200000,35586456,0,6,667,2087,217,510,92,5,13,168,244,137,239,20,987,0,1,0,0,0,0,0,0,0,2924673,554616,518917,15020,111.16666,2.1666667,347.83334,0,31.1931,28,3.3333333,36.166668,73.149635,13.871621,12.978746,0,0,73.149635,0,0,12.206073
109000,35586456,0,1,12,24,1,4,0,0,0,2,167,0,3,0,857,0,0,0,0,1,0,0,0,0,2924673,554616,518917,15020,12,0,24,0,16.666666,2,0,1,73.149635,13.871621,12.978746,0,0,73.149635,0,0,11.599103
