female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
0,50,0,0,0,0,73592,162,0,1.8888853,2.3538783,0,0,0,0,0,1,0,0,0,1,0,1.8888853
0,50,0,0,0,0,73599,162,0,0,2.5417657,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,73620,103,0,0,2.3795462,0,1,0,0,0,0,0,0,0,1,0,0
0,50,1,0,0,0,73631,120,0,4.6222167,2.5424764,0,1,0,0,0,0,0,0,0,0,1,4.6222167
1,50,0,0,1,0,73644,147,0,5.1333332,2.2755566,0,0,1,0,0,0,0,0,0,0,1,5.1333332
1,50,0,0,0,0,73651,104,0,0,2.3206007,0,0,0,0,1,0,0,0,0,0,1,0
0,50,0,0,0,1,73658,153,0,0,1.6821336,0,0,0,0,1,0,0,0,0,0,1,0
0,50,0,0,0,0,73677,141,0,.89999998,2.0156724,0,0,0,0,0,0,0,0,1,0,0,.89999998
0,50,0,0,0,0,73680,120,.16666667,.2,1.7917595,0,1,0,0,0,0,0,0,0,0,1,.36666667
1,50,1,0,0,0,73697,36,0,5.044436,1.9459101,0,1,0,0,0,0,0,0,0,0,0,5.044436
0,50,1,0,0,0,73701,132,2.2666667,3.6111083,2.1972246,0,0,1,0,0,0,0,0,0,0,1,5.8777752
0,50,0,0,0,0,73724,162,.13333315,0,2.9011915,0,0,0,0,0,0,0,0,0,0,0,.13333315
0,50,1,0,0,0,73728,161,0,4.1111064,2.4849067,0,0,0,0,0,0,1,0,0,1,0,4.1111064
0,50,1,0,0,0,73753,156,0,2.1333334,2.8986702,0,0,1,0,0,0,0,0,1,0,0,2.1333334
0,50,0,0,0,0,73758,115,0,5.7666669,2.5124292,0,0,0,0,0,0,0,0,0,0,1,5.7666669
0,50,0,0,0,0,73813,125,0,0,2.3025851,0,1,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,73843,166,0,5.1166668,2.3848231,0,0,0,0,1,0,0,0,0,0,1,5.1166668
0,50,0,0,0,0,73861,148,0,1.4666667,2.7080503,0,0,0,0,0,1,0,0,1,0,0,1.4666667
1,50,0,0,0,0,73864,32,0,0,1.7602839,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,73890,158,.71111095,0,2.6390574,0,0,1,0,0,0,0,0,0,0,1,.71111095
0,50,0,0,0,0,73903,151,.73333234,0,2.442347,0,0,0,0,0,1,0,0,0,1,0,.73333234
0,50,0,0,0,0,73912,53,0,0,2.5726123,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,73915,124,0,0,2.1998849,0,0,0,0,0,1,0,0,1,0,0,0
0,50,0,0,0,0,73920,129,0,3.6333334,1.7227666,0,1,0,0,0,0,0,0,0,0,1,3.6333334
1,50,1,0,0,0,73925,121,0,5.0999999,2.4849067,0,1,0,0,0,0,0,0,0,0,1,5.0999999
1,50,0,0,0,0,73926,138,0,0,2.1972246,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,1,0,73945,75,0,0,1.3048389,0,1,0,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,73956,78,0,4.2833333,2.0007463,0,0,0,0,0,0,0,1,0,1,0,4.2833333
0,50,0,0,0,0,73965,139,1.4666667,0,2.8820031,0,1,0,0,0,0,0,0,1,0,0,1.4666667
0,50,0,0,0,0,74038,81,0,7.5,2.862201,0,1,0,0,0,0,0,0,0,0,1,7.5
0,50,0,0,0,0,74055,165,0,0,2.33813,0,1,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,74066,136,0,5.0111041,2.9267395,0,0,0,0,0,0,1,0,0,0,0,5.0111041
1,50,1,0,0,0,74086,99,0,4.8222156,2.1972246,0,0,0,0,0,0,0,0,0,0,0,4.8222156
0,50,0,0,0,0,74112,143,0,2.9000001,3.2834144,0,1,0,0,0,0,0,0,0,1,0,2.9000001
0,50,1,0,0,0,74134,77,0,4.1999941,3.1396027,0,1,0,0,0,0,0,0,0,0,0,4.1999941
1,50,0,0,0,0,74154,89,0,0,1.0397718,0,0,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,74166,105,.23333333,4.5,2.0097377,0,0,0,0,0,0,0,0,0,0,0,4.7333331
1,50,0,0,0,0,74172,90,0,0,1.4109865,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,74174,98,1.1333333,1.5333333,1.2237753,0,1,0,0,0,0,0,0,1,0,0,2.6666665
1,50,0,0,0,0,74195,83,0,0,2.0970774,0,0,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,74211,123,0,4.3000002,3.2523105,0,1,0,0,0,0,0,0,0,0,1,4.3000002
0,50,0,0,0,0,74217,118,2.1333334,6.7333331,2.1721346,0,0,0,0,0,1,0,0,0,1,0,8.8666668
1,50,0,0,0,0,74249,102,0,0,2.03773,0,1,0,0,0,0,0,0,0,0,0,0
0,50,0,0,1,0,74254,163,1.0666667,.46666667,2.2744143,0,0,0,0,0,0,0,0,0,1,0,1.5333334
0,50,1,0,0,0,74256,144,0,4.5,2.862201,0,0,1,0,0,0,0,0,0,0,1,4.5
0,50,0,0,0,0,74259,107,0,0,1.2278783,0,1,0,0,0,0,0,0,1,0,0,0
1,50,0,0,1,0,74281,143,0,0,1.8836343,0,0,0,0,1,0,0,0,0,0,1,0
0,50,1,0,0,0,74293,124,0,6.7333331,2.546782,0,1,0,0,0,0,0,0,0,0,1,6.7333331
0,50,0,0,0,0,74322,158,0,.60000002,2.1690538,0,0,0,0,0,1,0,0,0,0,1,.60000002
0,50,0,0,0,0,74332,144,.5,0,2.1192629,0,1,0,0,0,0,0,0,0,1,0,.5
0,50,1,0,0,0,74336,119,3.3,2.4666626,2.38481,0,0,0,0,0,0,0,0,0,0,1,5.7666626
1,50,1,0,0,0,74379,143,2.6666627,4.3666668,2.5314267,0,0,0,0,0,0,0,0,0,1,0,7.0333295
0,50,0,0,0,0,74397,164,0,.1,2.0149031,0,1,0,0,0,0,0,0,0,1,0,.1
0,50,0,0,0,0,74401,82,0,7.5,2.9267395,0,0,0,1,0,0,0,0,0,0,1,7.5
0,50,0,0,0,0,74417,78,0,7.5,3.2958369,0,0,0,0,0,0,0,0,0,1,0,7.5
0,50,1,0,0,0,74442,122,.1,4.1333332,2.491827,0,0,0,0,0,1,0,0,1,0,0,4.2333331
1,50,1,0,0,0,74453,130,0,4.0999999,2.1915634,0,1,0,0,0,0,0,0,0,0,1,4.0999999
0,50,0,0,0,0,74460,149,0,0,2.6823902,0,1,0,0,0,0,0,0,0,0,1,0
1,50,0,0,1,0,74467,136,0,0,1.8246944,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,1,0,74476,162,0,1.199998,2.2925348,0,0,0,0,1,0,0,0,0,0,1,1.199998
0,50,1,0,0,0,74495,123,0,4.0666666,2.9311938,0,0,0,0,0,0,0,1,1,0,0,4.0666666
1,50,0,0,0,0,74496,61,1.5,0,1.856487,0,0,0,0,0,0,0,0,0,1,0,1.5
0,50,0,0,0,0,74506,72,0,7.5,3.1441524,0,0,0,0,0,0,0,1,0,1,0,7.5
1,50,0,0,1,0,74524,43,0,0,1.7664413,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,74561,95,2.6333334,3.4888835,2.4769385,0,0,0,1,0,0,0,0,0,0,0,6.1222172
0,50,0,0,0,0,74568,163,0,0,2.0794415,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,74574,149,0,1.7333333,2.5770221,0,0,1,0,0,0,0,0,1,0,0,1.7333333
1,50,0,0,1,0,74612,42,.5,0,1.7064948,0,0,0,0,1,0,0,0,1,0,0,.5
1,50,0,0,0,0,74614,130,0,0,1.8200319,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,74619,131,.56666666,0,2.7972813,0,1,0,0,0,0,0,0,0,0,0,.56666666
0,50,0,0,0,0,74632,158,.89999998,.2,2.5718484,0,1,0,0,0,0,0,0,0,0,1,1.1
0,50,0,0,0,0,74635,112,0,0,1.1073459,0,0,0,0,1,0,0,0,0,0,1,0
1,50,1,0,0,0,74636,118,1.8666667,2.2666667,1.7533083,0,1,0,0,0,0,0,0,1,0,0,4.1333332
0,50,1,0,0,0,74671,94,0,4.4999919,2.2462792,0,0,0,0,0,1,0,0,0,1,0,4.4999919
1,50,0,0,1,0,74689,48,0,0,1.35463,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,1,74691,135,0,2.8333333,2.9096296,0,0,0,0,0,0,1,0,1,0,0,2.8333333
1,50,0,0,0,0,74713,57,0,0,1.9042244,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,74727,135,0,.13333334,2.3434072,0,1,0,0,0,0,0,0,1,0,0,.13333334
0,50,0,0,0,0,74768,103,0,6.0333314,2.064328,0,0,0,1,0,0,0,0,0,1,0,6.0333314
1,50,0,0,0,0,74775,164,0,0,3.1451428,0,0,1,0,0,0,0,0,1,0,0,0
1,50,1,0,0,0,74783,103,.73333234,4.1999936,2.2846773,0,1,0,0,0,0,0,0,0,0,0,4.9333258
0,50,1,0,0,0,74810,110,0,5.4222131,2.3568971,0,1,0,0,0,0,0,0,0,0,0,5.4222131
1,50,0,0,0,0,74832,97,0,0,1.2597426,0,0,0,0,0,1,0,0,0,1,0,0
0,50,0,0,0,0,74851,161,.4888882,0,2.6793077,0,0,0,0,0,1,0,0,0,0,1,.4888882
0,50,0,0,0,0,74861,136,0,7.1999998,2.3025851,0,0,0,0,0,1,0,0,0,1,0,7.1999998
1,50,0,0,0,0,74866,137,.68888801,0,2.6602592,0,0,0,0,0,0,0,0,0,1,0,.68888801
0,50,0,0,0,0,74878,146,0,0,2.4065332,0,1,0,0,0,0,0,0,1,0,0,0
1,50,0,0,0,0,74883,16,0,0,1.3464309,0,0,1,0,0,0,0,0,0,0,0,0
1,50,0,0,0,1,74888,79,0,0,1.792529,0,0,0,0,0,0,1,0,0,0,1,0
1,50,0,0,0,0,74901,111,0,0,1.9443084,0,0,0,0,0,0,0,0,0,1,0,0
1,50,1,0,1,0,74920,93,2.6333334,4.6666646,1.4358541,0,0,1,0,0,0,0,0,0,0,0,7.2999983
1,50,0,0,0,0,74928,45,1.0666667,0,1.2089599,0,0,0,0,0,1,0,0,0,1,0,1.0666667
0,50,0,0,0,1,74945,132,1.3666667,0,2.8501279,0,1,0,0,0,0,0,0,0,0,0,1.3666667
1,50,1,0,0,0,74946,117,0,4.7999959,2.277822,0,0,0,0,1,0,0,0,0,0,1,4.7999959
1,50,0,0,0,0,74950,109,.2,4.9333334,2.1282318,0,1,0,0,0,0,0,0,0,0,1,5.1333332
0,50,0,0,1,0,74951,93,0,0,2.0149031,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,74965,139,0,0,1.9653124,0,0,0,0,1,0,0,0,0,0,0,0
0,50,0,0,0,0,74986,109,2.4333334,3.5111084,3.1780539,0,0,0,0,0,0,0,1,0,1,0,5.9444418
1,50,0,0,0,1,74995,157,0,.81666666,2.8033605,0,0,1,0,0,0,0,0,0,0,0,.81666666
1,50,1,0,0,0,75000,125,0,4.7333331,2.1071784,0,0,0,0,1,0,0,0,0,0,1,4.7333331
1,50,0,0,0,0,75008,99,.33333334,6.2333331,2.2852483,0,0,0,0,0,0,0,0,0,1,0,6.5666666
1,50,1,0,0,0,75049,156,0,4.8666668,2.838774,0,0,1,0,0,0,0,0,0,1,0,4.8666668
0,50,0,0,0,0,75058,92,.06666667,.62222123,2.6210389,0,1,0,0,0,0,0,0,0,1,0,.68888789
1,50,0,0,0,1,75063,14,0,0,1.3862944,0,1,0,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,75065,90,0,.57777709,1.7533083,0,0,0,0,0,0,0,0,0,0,1,.57777709
1,50,0,0,0,0,75070,96,0,1.2666667,1.481604,0,0,0,0,0,0,0,0,1,0,0,1.2666667
0,50,0,0,0,0,75075,96,1.5,1.5555521,1.5754635,0,1,0,0,0,0,0,0,0,1,0,3.055552
1,50,1,0,0,0,75078,82,2.5222208,4.4111085,2.1916533,0,1,0,0,0,0,0,0,0,1,0,6.9333296
1,50,0,0,0,0,75095,69,0,0,2.3264906,0,1,0,0,0,0,0,0,1,0,0,0
0,50,0,0,0,0,75101,146,0,0,2.8716795,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,75106,145,0,.43333334,2.5952547,0,0,0,0,0,0,0,0,1,0,0,.43333334
0,50,1,0,0,0,75119,123,0,4.1333313,2.5257287,0,1,0,0,0,0,0,0,1,0,0,4.1333313
0,50,0,0,0,0,75153,143,2.1111083,2.7999942,2.5697455,0,0,0,0,0,0,0,0,0,0,1,4.9111023
1,50,0,0,0,0,75173,158,0,0,1.9459101,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,1,0,0,75235,150,3.8333333,0,2.102982,0,0,0,0,0,1,0,0,0,0,1,3.8333333
0,50,0,0,0,0,75307,162,0,0,1.8325815,0,1,0,0,0,0,0,0,0,0,1,0
1,50,0,0,1,0,75314,124,0,0,2.4336133,0,0,1,0,0,0,0,0,1,0,0,0
0,50,0,0,1,0,75378,108,0,0,2.7725887,0,0,0,0,1,0,0,0,0,0,1,0
1,50,0,0,0,0,75379,57,0,.044444371,2.3749058,0,1,0,0,0,0,0,0,0,1,0,.044444371
1,50,0,0,0,0,75399,116,0,5.5666666,2.4849067,0,0,1,0,0,0,0,0,0,0,1,5.5666666
0,50,0,0,0,0,75428,152,0,0,2.3671236,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,75439,166,0,0,2.4840727,0,0,1,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,75442,161,0,0,1.89712,0,0,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,75473,149,0,4.7333331,2.5257287,0,0,0,0,0,0,0,0,0,0,1,4.7333331
0,50,0,0,0,0,75482,108,.60000002,0,.83624804,0,0,0,0,0,0,0,0,0,0,1,.60000002
0,50,1,0,0,0,75502,80,0,7.5,2.9164591,0,0,0,0,0,0,0,0,0,0,0,7.5
1,50,1,0,0,0,75525,96,0,4.2666669,1.7917595,0,0,0,0,0,0,1,0,1,0,0,4.2666669
1,50,1,0,0,0,75534,95,2.2,2.6888835,.69314718,0,0,0,0,0,0,0,0,0,1,0,4.8888836
1,50,0,0,0,0,75547,159,0,0,2.0476928,0,0,0,0,0,0,0,1,0,1,0,0
0,50,1,0,0,0,75562,154,2.3333333,2.4333334,2.7937057,0,0,0,0,0,0,0,1,0,1,0,4.7666664
1,50,1,0,0,0,75639,78,0,3.9666667,2.33114,0,0,0,0,0,0,1,0,0,1,0,3.9666667
0,50,1,0,1,0,75647,140,0,4.8666668,2.7080503,0,0,0,0,0,0,1,0,1,0,0,4.8666668
1,50,0,0,0,0,75664,127,0,0,2.809361,0,1,0,0,0,0,0,0,0,0,0,0
1,50,1,0,1,0,75680,135,0,4.6333332,2.3513753,0,1,0,0,0,0,0,0,0,0,1,4.6333332
1,50,1,0,0,0,75681,124,0,4.3666668,2.2686837,0,1,0,0,0,0,0,0,0,0,1,4.3666668
1,50,1,0,0,0,75702,116,0,4.3666668,2.2590494,0,1,0,0,0,0,0,0,0,1,0,4.3666668
1,50,1,0,0,0,75709,80,0,4.4666667,1.8961195,0,0,0,0,1,0,0,0,0,0,1,4.4666667
1,50,0,0,0,0,75738,128,0,0,2.2772672,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,75762,90,0,0,2.6993454,0,0,0,0,0,1,0,0,0,1,0,0
1,50,0,0,1,0,75773,41,0,0,1.6939681,0,0,0,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,75805,140,0,4.3666668,2.3526125,0,0,0,0,0,0,0,0,0,1,0,4.3666668
0,50,0,0,0,0,75814,100,0,2.9888875,3.3322046,0,0,1,0,0,0,0,0,0,0,0,2.9888875
1,50,0,0,1,0,75850,124,0,0,1.931159,0,0,0,0,1,0,0,0,0,0,1,0
1,50,0,0,0,0,75864,166,0,0,1.7578578,0,0,1,0,0,0,0,0,1,0,0,0
1,50,0,0,0,0,75876,46,0,0,2.1400661,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,75899,158,0,0,2.3272777,0,0,0,0,0,0,0,0,1,0,0,0
1,50,0,0,0,0,75957,128,0,0,2.3978953,0,0,0,1,0,0,0,0,0,0,1,0
0,50,0,0,0,0,75958,165,0,.17777748,2.9704144,0,0,0,1,0,0,0,0,0,0,1,.17777748
1,50,0,0,0,0,75967,53,0,0,1.5013021,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,75978,161,0,2.5,1.9278916,0,0,1,0,0,0,0,0,0,0,0,2.5
0,50,0,0,0,0,75989,156,0,1.7,3.1780539,0,0,0,0,0,0,0,1,1,0,0,1.7
0,50,1,0,0,0,76023,119,0,4.7333331,2.7545702,0,0,0,0,0,0,0,0,0,1,0,4.7333331
0,50,1,0,0,0,76025,122,0,4.1999998,2.2942169,0,0,1,0,0,0,0,0,0,0,1,4.1999998
1,50,0,0,0,0,76033,26,0,0,1.6718533,0,0,0,0,0,0,1,0,0,0,0,0
1,50,1,0,0,0,76046,108,0,5.1111045,2.6170783,0,0,0,0,0,0,0,0,0,1,0,5.1111045
1,50,1,0,1,0,76064,37,0,4.0999999,3.6888795,0,0,0,0,0,0,0,0,0,0,1,4.0999999
0,50,0,0,0,0,76071,141,0,0,1.3862944,0,0,0,0,0,0,0,0,0,1,0,0
1,50,1,0,0,0,76092,153,0,4.0111065,1.8697211,0,1,0,0,0,0,0,0,0,1,0,4.0111065
1,50,1,0,1,0,76104,97,.36666617,4.366663,2.2075636,0,0,0,1,0,0,0,0,0,0,0,4.7333293
1,50,1,0,0,0,76161,124,0,4.2666612,2.9957323,0,0,0,1,0,0,0,0,1,0,0,4.2666612
0,50,0,0,0,0,76172,119,.68888801,3.1666663,2.6855774,0,1,0,0,0,0,0,0,1,0,0,3.8555543
1,50,1,0,0,0,76185,157,0,4.4666667,2.3165374,0,0,1,0,0,0,0,0,0,0,1,4.4666667
0,50,1,0,0,0,76193,82,0,4.1999998,2.8707356,0,1,0,0,0,0,0,0,0,0,1,4.1999998
1,50,0,0,0,0,76235,155,0,0,1.8718022,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,1,0,76240,146,0,0,1.879465,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,76254,135,0,5.4666667,2.384165,0,0,0,0,0,0,0,0,0,0,1,5.4666667
0,50,0,0,0,0,76271,81,0,0,1.3217559,0,0,0,0,0,0,0,0,0,0,0,0
0,50,1,0,0,0,76283,113,0,4.1333332,3.1645391,0,1,0,0,0,0,0,0,0,0,1,4.1333332
1,50,0,0,0,0,76305,144,0,0,2.0108945,0,0,1,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,76336,99,0,4.0333333,2.0589473,0,0,0,0,0,0,0,0,1,0,0,4.0333333
1,50,0,0,0,0,76347,36,0,0,2.3175328,0,0,0,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,76397,44,0,0,1.6699266,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,76407,161,0,0,2.862201,0,0,1,0,0,0,0,0,0,0,0,0
1,50,1,0,0,0,76433,134,0,4.0333333,2.1400661,0,0,0,0,0,0,0,0,0,0,1,4.0333333
0,50,0,0,0,0,76459,139,0,0,1.2039728,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,76464,162,0,0,2.3511453,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,1,76510,161,0,0,2.3923883,0,0,1,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,76533,68,0,0,2.3466351,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,76543,132,2.6333334,2.7666667,3.0910425,0,0,0,1,0,0,0,0,1,0,0,5.4000001
0,50,0,0,0,0,76547,85,.13333273,0,2.0512707,0,0,0,0,0,0,0,0,0,0,1,.13333273
1,50,0,0,1,0,76580,143,.89999998,0,1.9459101,0,1,0,0,0,0,0,0,0,0,1,.89999998
1,50,1,0,1,0,76586,129,.8222214,4.2666621,2.1747518,0,0,1,0,0,0,0,0,0,0,1,5.0888834
1,50,0,1,0,0,76603,143,2.8333333,0,2.8711784,0,1,0,0,0,0,0,0,0,0,1,2.8333333
0,50,1,0,0,0,76605,136,0,4.4666667,1.0986123,0,0,0,0,0,0,0,0,1,0,0,4.4666667
0,50,0,0,1,0,76612,150,0,0,1.6629018,0,1,0,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,76618,133,0,3.4666667,2.3702435,0,0,1,0,0,0,0,0,1,0,0,3.4666667
0,50,0,0,0,0,76640,163,0,0,2.3903661,0,1,0,0,0,0,0,0,0,0,1,0
1,50,0,0,1,0,76646,166,0,0,2.2407091,0,0,0,0,1,0,0,0,0,1,0,0
0,50,0,0,0,0,76672,150,0,0,2.3025851,0,0,0,0,0,0,0,0,0,1,0,0
0,50,0,0,0,0,76679,80,0,0,1.6094379,0,0,0,0,0,0,0,0,0,1,0,0
0,50,0,0,0,0,76685,119,0,3.0222185,2.3434072,0,1,0,0,0,0,0,0,0,0,0,3.0222185
1,50,1,0,0,0,76689,101,2.3555522,2.3999979,2.2072749,0,0,0,0,0,0,0,0,0,0,1,4.7555504
1,50,1,0,0,0,76716,145,0,4.6888833,2.2211301,0,0,0,0,1,0,0,0,0,0,1,4.6888833
1,50,0,0,0,0,76732,46,0,0,2.1363006,0,1,0,0,0,0,0,0,0,0,0,0
0,50,1,0,0,0,76740,131,1.199998,3.1666646,2.1335087,0,1,0,0,0,0,0,0,0,0,1,4.3666625
1,50,1,0,0,0,76757,99,3,2.2333333,2.0685828,0,0,1,0,0,0,0,0,0,0,1,5.2333336
1,50,0,0,0,0,76775,166,0,0,2.7080503,0,0,0,0,1,0,0,0,1,0,0,0
0,50,1,0,0,0,76797,136,.43333334,3.8,2.9704144,0,1,0,0,0,0,0,0,0,0,1,4.2333331
0,50,1,0,0,0,76804,105,0,4.8333335,2.3418057,0,1,0,0,0,0,0,0,0,0,1,4.8333335
1,50,0,0,0,0,76808,134,.23333308,.93333256,2.3204243,0,0,0,0,0,0,0,0,0,0,1,1.1666657
1,50,0,0,0,0,76818,151,0,6.0333333,2.4756978,0,0,0,0,0,0,1,0,0,0,1,6.0333333
1,50,0,0,0,0,76859,163,.1,0,1.5581446,0,1,0,0,0,0,0,0,0,0,1,.1
0,50,1,0,0,0,76861,143,1.8666667,3.6666667,2.571918,0,0,0,1,0,0,0,0,0,0,0,5.5333333
1,50,0,0,0,0,76914,69,0,0,1.704748,0,1,0,0,0,0,0,0,0,1,0,0
0,50,1,0,0,0,76936,141,0,4.3333335,2.5839975,0,0,0,0,0,0,0,0,0,0,1,4.3333335
0,50,0,0,0,0,76965,165,0,0,1.5859345,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,1,0,76987,165,0,0,1.3217559,0,0,0,0,0,0,1,0,0,0,0,0
1,50,0,0,1,0,76997,106,0,0,1.5260559,0,0,0,0,1,0,0,0,0,0,1,0
0,50,0,0,0,0,77002,164,0,0,2.3025851,0,0,0,0,0,0,0,0,1,0,0,0
1,50,0,0,0,0,77011,151,0,0,1.9636097,0,1,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,77022,119,0,0,1.5581446,0,1,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,77041,127,0,4.1666608,3.0726933,0,0,1,0,0,0,0,0,0,0,0,4.1666608
0,50,0,0,0,0,77050,142,0,0,1.8302693,0,0,0,1,0,0,0,0,0,0,1,0
1,50,0,0,0,0,77085,162,0,0,1.7429693,0,0,0,0,0,0,0,0,0,1,0,0
0,50,0,0,0,0,77138,79,0,0,2.4672511,0,0,1,0,0,0,0,0,1,0,0,0
1,50,1,0,0,0,77140,126,0,4.3666668,3.1135154,0,0,0,0,0,0,0,0,1,0,0,4.3666668
1,50,1,0,0,0,77155,143,0,3.9000001,3.2441626,0,0,0,0,1,0,0,0,0,0,1,3.9000001
0,50,1,0,0,0,77161,122,0,4,2.3315728,0,1,0,0,0,0,0,0,1,0,0,4
1,50,0,0,1,0,77201,155,0,0,1.3217559,0,0,0,0,0,0,1,0,0,1,0,0
1,50,1,0,0,0,77202,135,0,4.3999958,2.579524,0,1,0,0,0,0,0,0,0,1,0,4.3999958
1,50,0,0,1,0,77216,137,0,0,1.5789784,0,1,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,77222,48,0,0,1.011601,0,0,0,0,1,0,0,0,0,0,1,0
1,50,0,0,0,0,77238,83,0,0,1.5686158,0,0,0,0,0,0,0,0,1,0,0,0
1,50,0,0,0,1,77246,152,.93333334,0,2.0534129,0,0,0,0,0,1,0,0,0,0,1,.93333334
1,50,1,0,0,0,77263,105,.17777748,5.3999934,2.4207523,0,1,0,0,0,0,0,0,0,1,0,5.5777707
0,50,1,0,0,0,77291,80,1.6,3.0888875,3.206213,0,0,0,1,0,0,0,0,1,0,0,4.6888876
1,50,0,0,0,0,77292,148,0,1.3333334,2.8033605,0,0,0,0,0,1,0,0,0,0,1,1.3333334
0,50,0,0,0,0,77323,159,0,0,2.4292176,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,1,77325,126,0,1.4,2.6596649,0,0,0,0,0,0,1,0,1,0,0,1.4
1,50,0,0,0,0,77341,118,2.6333334,0,3.1965225,0,0,0,0,0,0,1,0,0,0,1,2.6333334
1,50,1,0,0,0,77387,33,0,3.3666666,2.3978953,0,0,1,0,0,0,0,0,0,0,1,3.3666666
0,50,0,0,0,0,77393,129,2.3444417,0,2.2874713,0,0,1,0,0,0,0,0,0,0,1,2.3444417
0,50,1,0,0,0,77409,149,0,2.1777751,2.5314267,0,0,1,0,0,0,0,0,0,1,0,2.1777751
1,50,0,0,0,0,77413,160,0,0,2.2924299,0,1,0,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,77422,71,0,0,1.9459101,0,0,0,0,0,0,0,0,0,1,0,0
0,50,1,0,0,0,77443,96,0,4.399992,2.6371984,0,1,0,0,0,0,0,0,0,1,0,4.399992
1,50,0,0,0,0,77454,138,0,0,1.9356298,0,1,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,77463,140,.2,.60000002,1.9095426,0,0,0,0,0,1,0,0,0,1,0,.80000001
1,50,1,0,0,0,77471,115,0,4.3000002,1.8838969,0,0,1,0,0,0,0,0,0,0,1,4.3000002
0,50,1,0,1,0,77525,46,0,4.1666665,2.8134108,0,0,0,0,0,0,1,0,1,0,0,4.1666665
1,50,0,0,1,0,77533,139,0,0,1.2089599,0,0,1,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,77536,163,0,0,2.5257287,0,0,1,0,0,0,0,0,0,1,0,0
0,50,0,0,1,0,77540,161,0,0,2.4578774,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,1,0,77561,74,0,1.1666666,1.6369989,0,0,0,0,0,0,0,1,0,0,1,1.1666666
0,50,0,0,0,0,77566,64,0,0,2.0149031,0,0,0,0,0,0,1,0,0,0,0,0
0,50,0,0,0,0,77576,144,0,0,2.5257287,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,77605,127,0,5.6333332,3.1034572,0,0,0,0,0,0,1,0,1,0,0,5.6333332
1,50,0,0,0,0,77639,85,0,0,1.7982227,0,0,0,0,0,1,0,0,0,0,0,0
0,50,0,0,0,0,77706,131,0,0,2.0149031,0,0,0,0,0,0,0,1,0,1,0,0
0,50,0,0,0,0,77713,104,0,6.6999998,2.6772785,0,0,0,0,0,1,0,0,0,1,0,6.6999998
